Cremaster Duke network with 295 segments - flows in nl/min (Jan. 2015) 
1100. 1000. 240. box dimensions in microns
73  67  16   number of tissue points in x,y,z directions
0.	outer bound distance
100.		max. segment length
4		maximum number of segments per node
295	total number of segments
SegName Type StartNode EndNode Diam   Flow[nl/min]    Hd
178	5	170	171	8	-2.02125	0.4	*		
179	5	171	172	8.6	-1.2705	0.4	*		
180	5	172	173	7.2	-1.2705	0.4	*		
181	5	173	174	6.4	-1.2705	0.4	*		
182	5	174	175	6.4	-1.2705	0.4	*		
183	5	175	176	6.7	-1.2705	0.4	*		
184	5	171	177	7.6	-0.75075	0.4	*		
185	5	177	178	7.9	-0.75075	0.4	*		
186	5	178	179	8	-0.75075	0.4	*		
187	5	179	180	7.9	-0.75075	0.4	*		
188	5	176	181	13.2	6.26175	0.4	*		
189	5	181	182	14.4	6.26175	0.4	*		
190	5	182	52	11.7	6.26175	0.4	*		
191	5	52	183	14.9	3.465	0.4	*		
192	5	183	184	11.3	1.815	0.4	*		
193	5	184	185	14	-1.65	0.4	*		
194	5	185	183	7.3	-1.65	0.4	*		
195	5	184	186	7.4	3.465	0.4	*		
196	5	187	186	13.9	-1.815	0.4	*		
197	5	188	187	9.5	-1.815	0.4	*		
198	5	189	188	8.4	-1.815	0.4	*		
199	5	58	189	9.6	-1.815	0.4	*		
200	5	13	58	12.3	-3.63	0.4	*		
201	5	186	190	8.8	1.65	0.4	*		
202	5	190	191	9.2	1.65	0.4	*		
203	5	192	193	9.3	0.858	0.4	*		
204	5	194	192	9.5	0.858	0.4	*		
205	5	195	196	9.6	0.71775	0.4	*		
206	5	194	195	10	0.71775	0.4	*		
207	5	197	194	11	1.57575	0.4	*		
208	5	198	197	10.7	1.57575	0.4	*		
209	5	199	198	11.5	1.57575	0.4	*		
210	5	200	199	9.1	1.57575	0.4	*		
211	5	200	201	11	-1.57575	0.4	*		
212	5	201	202	10.2	-1.57575	0.4	*		
213	5	202	203	10.6	-1.57575	0.4	*		
214	5	203	204	10.3	-1.57575	0.4	*		
215	5	204	205	7.6	0.7425	0.4	*		
216	5	205	206	7.5	0.7425	0.4	*		
217	5	206	207	7.3	-0.66	0.4	*		
218	5	206	208	8.3	1.4025	0.4	*		
219	5	208	209	7.3	1.4025	0.4	*		
220	5	209	210	6.9	1.4025	0.4	*		
221	5	210	211	8.7	1.4025	0.4	*		
222	5	212	204	12.9	2.31825	0.4	*		
223	5	213	214	11.7	-3.102	0.4	*		
224	5	214	215	11.9	-1.3365	0.4	*		
225	5	215	216	10.7	-1.3365	0.4	*		
226	5	216	217	8	-1.3365	0.4	*		
227	5	217	218	7.9	-1.3365	0.4	*		
228	5	218	219	6.8	-1.0065	0.4	*		
229	5	219	220	9	-1.0065	0.4	*		
230	5	220	221	10.2	-1.0065	0.4	*		
231	5	214	222	8.7	-1.7655	0.4	*		
232	5	222	211	8.4	-1.7655	0.4	*		
233	5	211	223	8.2	-0.363	0.4	*		
234	5	223	224	7.7	-0.363	0.4	*		
235	5	224	225	7.5	-0.363	0.4	*		
236	5	225	221	7.2	-0.363	0.4	*		
237	5	221	226	9.5	-1.3695	0.4	*		
238	5	226	227	7.7	-1.3695	0.4	*		
239	5	227	228	8.5	-2.6895	0.4	*		
240	5	228	229	10.3	-4.51275	0.4	*		
241	5	229	230	6.8	-7.59825	0.4	*		
242	5	229	231	6.6	3.0855	0.4	*		
243	5	231	232	7.5	-2.9205	0.4	*		
244	5	231	233	10.7	6.006	0.4	*		
245	5	228	234	6.7	1.82325	0.4	*		
246	5	234	150	6.5	1.82325	0.4	*		
247	5	233	235	8.8	6.006	0.4	*		
248	5	235	236	10.9	6.006	0.4	*		
249	5	236	237	10.8	6.006	0.4	*		
250	5	237	238	11.6	6.006	0.4	*		
251	5	238	239	10	2.871	0.4	*		
252	5	239	240	10.4	1.584	0.4	*		
253	5	240	241	9.8	1.584	0.4	*		
254	5	241	242	8.3	1.0065	0.4	*		
255	5	242	243	8.1	1.0065	0.4	*		
256	5	243	244	7.4	1.0065	0.4	*		
257	5	241	245	7.7	0.5775	0.4	*		
258	5	239	246	7.8	1.287	0.4	*		
259	5	246	247	8.1	1.287	0.4	*		
260	5	247	248	6.6	1.287	0.4	*		
261	5	238	249	10.7	3.135	0.4	*		
262	5	249	250	7.8	3.135	0.4	*		
263	5	250	251	8.5	3.135	0.4	*		
264	5	251	252	7.6	3.135	0.4	*		
265	5	253	254	7	1.72425	0.4	*		
266	5	254	255	5.9	1.72425	0.4	*		
267	5	255	256	5.8	1.72425	0.4	*		
268	5	256	257	5.4	1.72425	0.4	*		
269	5	257	258	8	1.72425	0.4	*		
270	5	258	259	7.6	0.825	0.4	*		
271	5	259	260	8.2	0.825	0.4	*		
272	5	260	261	9.3	0.825	0.4	*		
273	5	258	262	9.1	0.89925	0.4	*		
274	5	263	264	8.4	-0.33	0.4	*		
275	5	264	218	7.8	0.33	0.4	*		
276	5	264	265	8.2	-0.66	0.4	*		
277	5	265	266	7	-0.66	0.4	*		
278	5	266	267	7.6	-0.66	0.4	*		
279	5	267	268	7.4	-0.66	0.4	*		
280	5	268	227	6.4	-1.32	0.4	*		
281	5	268	269	6.7	0.66	0.4	*		
282	5	269	270	6.8	0.66	0.4	*		
283	5	270	271	6.8	0.66	0.4	*		
284	5	271	272	7.1	0.66	0.4	*		
285	5	272	207	7.8	0.66	0.4	*		
286	5	124	273	6.2	0.17325	0.4	*		
287	5	273	274	6.1	0.17325	0.4	*		
288	5	274	139	6.8	0.3465	0.4	*		
289	5	274	134	6	-0.17325	0.4	*		
290	5	275	112	9	2.6235	0.4	*		
291	5	112	68	8.4	2.112	0.4	*		
292	5	88	276	9	3.09375	0.4	*		
293	5	277	176	6.7	7.53225	0.4	*		
294	5	278	5	12	2.574	0.4	*		
295	5	5	280	19	4.36425	0.4	*
280  number of nodes
Name    x       y       z
1	1006.3	822.3	142	*
2	996.8	784.2	140	*
3	1025.3	694.9	138	*
4	953.9	783	138	*
5	914.6	806.8	140	*
6	925.3	859.2	140	*
7	881.3	840.1	142	*
8	874.1	906.8	144	*
9	834.9	927.1	142	*
10	897.9	772.3	140	*
11	919.4	741.3	136	*
12	920.6	702.1	134	*
13	869.4	705	132	*
14	920.6	635.4	130	*
15	906.3	565.1	126	*
16	819.4	858	132	*
17	867	827.1	132	*
18	863.4	796.1	130	*
19	864.6	669.9	128	*
20	849.1	653.2	124	*
21	861.1	597.3	122	*
22	855.1	554.4	122	*
23	828.9	522.3	120	*
24	805.1	786.6	126	*
25	801.5	709.2	126	*
26	795.6	660.4	122	*
27	831.3	613.9	120	*
28	745.6	874.7	138	*
29	731.3	797.3	136	*
30	725.3	727.1	134	*
31	686.1	718.7	132	*
32	718.2	667.5	132	*
33	690.8	594.9	130	*
34	642	571.1	128	*
35	687.2	875.9	134	*
36	689.6	802.1	132	*
37	684.9	765.1	132	*
38	686.1	666.3	128	*
39	646.8	590.1	128	*
40	611.1	610.4	130	*
